"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","EQ","01-Apr-2019","        320.75","        321.80","        327.65","        321.05","        321.40","        322.75","        324.12","   22372357","          7251367799.35","     152113","    5761078","         25.75"
"SBIN","EQ","02-Apr-2019","        322.75","        323.65","        331.00","        322.10","        330.90","        329.00","        327.03","   27897583","          9123416379.00","     190698","    9159638","         32.83"
"SBIN","EQ","03-Apr-2019","        329.00","        331.00","        332.45","        319.50","        321.10","        320.50","        326.00","   30552104","          9959892558.10","     190240","    9418960","         30.83"
"SBIN","EQ","04-Apr-2019","        320.50","        321.50","        325.75","        318.30","        322.30","        321.80","        321.68","   27832294","          8953012535.75","     198067","    7319014","         26.30"
"SBIN","EQ","05-Apr-2019","        321.80","        323.70","        323.70","        315.00","        317.70","        317.05","        317.84","   23117232","          7347579599.95","     155709","    8317904","         35.98"
"SBIN","EQ","08-Apr-2019","        317.05","        318.25","        319.25","        311.10","        312.75","        312.80","        314.81","   17394139","          5475884001.90","     133027","    3987315","         22.92"
"SBIN","EQ","09-Apr-2019","        312.80","        313.95","        315.70","        308.10","        314.60","        314.75","        311.80","   25556039","          7968385312.10","     183556","    8048835","         31.49"
"SBIN","EQ","10-Apr-2019","        314.75","        314.85","        317.05","        310.00","        310.70","        310.90","        313.54","   19237974","          6031855790.25","     141121","    4923579","         25.59"
"SBIN","EQ","11-Apr-2019","        310.90","        311.00","        315.40","        308.70","        315.40","        314.90","        312.15","   14897935","          4650359814.40","     128498","    2869361","         19.26"
"SBIN","EQ","12-Apr-2019","        314.90","        314.60","        316.40","        311.20","        314.50","        315.25","        313.85","   14751964","          4629839174.65","      93648","    3357532","         22.76"
